unidad_academica,id_estudiante,estado_civil,sexo,sit_laboral,tipo_residencia,anio_nacimiento,anio_egreso_med
ESCINFO,ESCINFO-5501,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6426,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5216,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-5848,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5614,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-5843,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-6398,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5389,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-6037,1.0,1,NC,4.0,2003,2018
ESCINFO,ESCINFO-5835,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-1181,1.0,2,NC,-1.0,2001,2015
ESCINFO,ESCINFO-3578,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-4424,1.0,1,NC,4.0,2002,2018
ESCINFO,ESCINFO-5933,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5770,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5803,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-6221,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5405,2.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5888,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6480,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5292,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5404,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6428,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-6431,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5281,6.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-4951,1.0,1,NC,4.0,2002,2018
ESCINFO,ESCINFO-4690,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6277,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-6376,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-4303,1.0,2,NC,4.0,2001,2018
ESCINFO,ESCINFO-5804,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5624,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5485,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5659,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5391,1.0,2,NC,1.0,2003,2018
ESCINFO,ESCINFO-5398,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-5451,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5832,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5907,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5963,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5992,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-6099,1.0,2,NC,4.0,2003,2018
ESCINFO,ESCINFO-6206,1.0,1,NC,4.0,2003,2018
ESCINFO,ESCINFO-4173,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6444,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6445,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8007,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7731,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7663,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7941,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7423,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7974,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7960,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8155,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8018,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7915,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7612,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7605,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-7844,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7645,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7975,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7583,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7654,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6822,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7694,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7107,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7760,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7900,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7551,1.0,1,NC,4.0,2004,2020
ESCINFO,ESCINFO-7671,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7599,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7973,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8029,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-8025,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8010,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6005,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8126,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7025,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7558,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7924,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7976,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7544,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7757,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5706,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7951,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-6035,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5787,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-6159,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8090,1.0,1,NC,4.0,2001,2019
ESCINFO,ESCINFO-7939,1.0,2,NC,1.0,2003,2018
ESCINFO,ESCINFO-5696,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5519,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5076,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5596,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6232,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6082,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5735,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8026,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-4250,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5736,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-4867,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7160,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-3036,1.0,2,NC,-1.0,2000,2016
ESCINFO,ESCINFO-8159,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-4687,6.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-8160,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8161,1.0,1,NC,1.0,2003,2019
ESCINFO,ESCINFO-1165,1.0,1,NC,-1.0,2000,2016
ESCINFO,ESCINFO-1736,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-1432,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7478,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-1647,1.0,2,NC,-1.0,2000,2017
ESCINFO,ESCINFO-7800,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-4521,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-3958,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7398,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7324,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6809,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-1554,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-4815,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-1236,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-4964,1.0,2,NC,2.0,2003,2018
ESCINFO,ESCINFO-6027,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5908,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-6622,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-4902,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-1720,1.0,2,NC,1.0,2003,2019
ESCINFO,ESCINFO-4365,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-6264,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5159,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-2334,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7643,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-6446,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-4402,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-6021,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-6336,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5381,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5830,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-4622,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8869,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7629,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8366,1.0,1,NC,2.0,2002,2019
ESCINFO,ESCINFO-7864,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7955,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5213,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8576,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8870,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8871,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8872,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-6891,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5633,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8873,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8874,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7785,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-4379,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8377,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8493,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8875,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8494,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8497,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8257,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8157,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8876,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-7604,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-5262,1.0,1,No,2.0,2003,2019
ESCINFO,ESCINFO-5652,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-2614,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8877,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8782,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-4877,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-5430,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8878,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8669,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8612,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5689,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8484,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7034,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7580,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8813,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8826,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-4149,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8879,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-4772,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5439,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8079,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8327,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8325,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-8740,2.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-8349,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7838,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8298,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-2150,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-7530,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8771,1.0,2,NC,2.0,2002,2019
ESCINFO,ESCINFO-8770,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8816,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8593,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-8350,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8273,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-8440,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7866,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8880,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8060,1.0,1,No,4.0,2002,2019
ESCINFO,ESCINFO-6269,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8296,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8584,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8881,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8331,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8168,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8417,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8882,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8849,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8170,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8410,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8511,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8502,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8412,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8302,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8425,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8883,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6164,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8426,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8245,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8605,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8477,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8251,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8741,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8509,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-2010,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8277,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8758,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8321,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8351,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8358,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7934,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8611,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8233,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8232,1.0,1,NC,3.0,2001,2019
ESCINFO,ESCINFO-8226,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8802,1.0,2,NC,1.0,2003,2019
ESCINFO,ESCINFO-8322,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8347,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6010,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-8285,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8810,1.0,1,NC,2.0,2000,2020
ESCINFO,ESCINFO-8505,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8661,1.0,1,Si,2.0,2004,2020
ESCINFO,ESCINFO-7630,1.0,1,NC,1.0,2003,2023
ESCINFO,ESCINFO-8774,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8181,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-8885,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8256,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8638,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7002,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8246,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8750,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8762,1.0,2,NC,2.0,2002,2018
ESCINFO,ESCINFO-8468,1.0,2,NC,2.0,2001,2019
ESCINFO,ESCINFO-8453,1.0,2,NC,4.0,2004,2020
ESCINFO,ESCINFO-8634,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8724,1.0,1,NC,4.0,2001,2019
ESCINFO,ESCINFO-8166,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8487,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8704,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8248,1.0,2,1,3.0,2003,2018
ESCINFO,ESCINFO-8282,1.0,2,NC,1.0,2003,2018
ESCINFO,ESCINFO-8732,1.0,1,NC,2.0,2003,2018
ESCINFO,ESCINFO-8757,1.0,2,NC,4.0,2001,2019
ESCINFO,ESCINFO-8375,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8376,1.0,1,NC,4.0,2004,2020
ESCINFO,ESCINFO-8435,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8292,1.0,1,No,2.0,2003,2018
ESCINFO,ESCINFO-8339,1.0,1,No,3.0,2001,2019
ESCINFO,ESCINFO-8886,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8399,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8716,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8266,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8738,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8535,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8778,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8712,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8263,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8662,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8691,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8317,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8632,1.0,2,NC,4.0,2001,2019
ESCINFO,ESCINFO-8346,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8822,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8197,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8330,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8682,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8687,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8305,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8742,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8730,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-8539,1.0,2,NC,2.0,2001,2019
ESCINFO,ESCINFO-5674,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8856,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-8809,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-8216,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8459,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8788,1.0,1,No,2.0,2001,2019
ESCINFO,ESCINFO-8369,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-8507,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8708,1.0,1,NC,2.0,2002,2018
ESCINFO,ESCINFO-8592,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8446,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8129,1.0,1,NC,4.0,2004,2020
ESCINFO,ESCINFO-8244,1.0,1,NC,2.0,2001,2018
ESCINFO,ESCINFO-8700,1.0,2,NC,1.0,2001,2019
ESCINFO,ESCINFO-8721,1.0,1,NC,2.0,2003,2018
ESCINFO,ESCINFO-8183,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-8275,1.0,1,NC,3.0,2004,2020
ESCINFO,ESCINFO-8255,1.0,2,Si,1.0,2003,2019
ESCINFO,ESCINFO-5826,3.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8619,1.0,1,NC,2.0,2003,2019
ESCINFO,ESCINFO-8307,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7799,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8367,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8646,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-8644,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8516,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8208,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8163,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8202,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8787,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8586,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8312,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-8796,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8495,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8441,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8833,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8627,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8165,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-8326,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8338,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8647,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8190,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8193,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8203,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8329,1.0,1,NC,3.0,2003,2018
ESCINFO,ESCINFO-8540,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-8225,1.0,1,NC,3.0,2003,2018
ESCINFO,ESCINFO-8792,1.0,1,NC,2.0,2001,2019
ESCINFO,ESCINFO-8764,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-8711,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-7497,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-8289,1.0,2,NC,2.0,2001,2019
ESCINFO,ESCINFO-8313,2.0,1,No,4.0,2003,2018
ESCINFO,ESCINFO-8250,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-8391,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8447,1.0,1,NC,2.0,2003,2019
ESCINFO,ESCINFO-8214,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8221,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-8445,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8577,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8416,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8595,3.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8843,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8297,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-8583,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8594,1.0,1,NC,-1.0,2001,2014
ESCINFO,ESCINFO-8402,5.0,1,No,3.0,2004,2020
ESCINFO,ESCINFO-8512,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-8492,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-8340,1.0,2,NC,1.0,2003,2019
ESCINFO,ESCINFO-8475,1.0,1,NC,4.0,2002,2018
ESCINFO,ESCINFO-8777,1.0,1,NC,2.0,2001,2019
ESCINFO,ESCINFO-8489,1.0,2,NC,1.0,2002,2018
ESCINFO,ESCINFO-7905,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7690,1.0,2,NC,2.0,2004,2020
ESCINFO,ESCINFO-8218,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8812,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8570,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8303,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8308,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8274,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8567,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8490,1.0,1,NC,-1.0,2002,2019
